ID_BIO_PEIXES;DATA;MONTH;ANO;DAY;trim;MATRICULA;COD_FAO;PORTO_NOME;ARTE_EU;ARTE;N_OBS;SEXO;EST_MATURACAO;C_CLASSE;C_INDIVIDUAL;P_INDIVIDUAL;P_EVISCERADO;P_FIGADO;P_GONADAS;IDADE
1278;13/11/2019;11;2019;13;4;L-2046-C;WHB;Matosinhos;NA;NA;39;F;2;25;25;85.22;77.6;4.49;0.42;NA
1279;13/11/2019;11;2019;13;4;L-2046-C;WHB;Matosinhos;NA;NA;40;F;2;25;25;96.59;89.31;4.84;0.37;NA
1280;13/11/2019;11;2019;13;4;L-2046-C;WHB;Matosinhos;NA;NA;41;F;2;25;25.2;87.7;84.3;2.08;0.18;NA
1281;13/11/2019;11;2019;13;4;L-2046-C;WHB;Matosinhos;NA;NA;42;F;2;25;25.4;100.27;92.29;5.85;0.46;NA
1282;13/11/2019;11;2019;13;4;L-2046-C;WHB;Matosinhos;NA;NA;43;F;2;25;25.1;97.44;90.65;4.28;0.2;NA
1283;13/11/2019;11;2019;13;4;L-2046-C;WHB;Matosinhos;NA;NA;44;F;2;25;25.1;91.78;84.85;4.15;0.36;NA
1284;13/11/2019;11;2019;13;4;L-2046-C;WHB;Matosinhos;NA;NA;45;F;2;25;25;96.47;87.02;8.32;0.51;NA
1285;13/11/2019;11;2019;13;4;L-2046-C;WHB;Matosinhos;NA;NA;46;F;2;25;25.5;102.38;95.78;5.06;0.48;NA
1286;13/11/2019;11;2019;13;4;L-2046-C;WHB;Matosinhos;NA;NA;47;I;NA;26;26.6;105.82;101.28;0.85;NA;NA
1287;13/11/2019;11;2019;13;4;L-2046-C;WHB;Matosinhos;NA;NA;48;M;2;26;26.8;97.88;95.27;NA;0.2;NA
1288;13/11/2019;11;2019;13;4;L-2046-C;WHB;Matosinhos;NA;NA;49;F;2;27;27.1;116.67;110.42;3.64;0.45;NA
1289;03/11/2017;11;2017;3;4;PE-2904-C;WHB;Peniche;NA;NA;1;M;2;23;23.7;95.04;85.53;8.06;NA;2
1290;03/11/2017;11;2017;3;4;PE-2904-C;WHB;Peniche;NA;NA;2;M;2;24;24.9;107.09;98.37;7.06;NA;NA
1291;03/11/2017;11;2017;3;4;PE-2904-C;WHB;Peniche;NA;NA;3;F;2;24;24.2;104.03;90.86;9.73;NA;3
1292;03/11/2017;11;2017;3;4;PE-2904-C;WHB;Peniche;NA;NA;4;F;2;25;25.3;106.35;97.12;6.97;NA;NA
1293;03/11/2017;11;2017;3;4;PE-2904-C;WHB;Peniche;NA;NA;5;F;2;25;25.9;125.17;110.33;11.69;NA;NA
1294;03/11/2017;11;2017;3;4;PE-2904-C;WHB;Peniche;NA;NA;6;F;2;26;26.7;119.67;111.17;5.43;NA;NA
1295;03/11/2017;11;2017;3;4;PE-2904-C;WHB;Peniche;NA;NA;7;M;2;26;26.9;136.1;125.75;8.45;NA;NA
1296;03/11/2017;11;2017;3;4;PE-2904-C;WHB;Peniche;NA;NA;8;F;2;26;26.5;133.47;111.13;7.88;NA;NA
1297;03/11/2017;11;2017;3;4;PE-2904-C;WHB;Peniche;NA;NA;9;M;2;26;26.3;129.36;117.68;8.9;NA;NA
1298;03/11/2017;11;2017;3;4;PE-2904-C;WHB;Peniche;NA;NA;10;M;2;26;26.9;126.38;118.69;4.25;NA;NA
1299;03/11/2017;11;2017;3;4;PE-2904-C;WHB;Peniche;NA;NA;11;F;2;27;27.8;124.47;118.19;3.84;NA;3
1300;03/11/2017;11;2017;3;4;PE-2904-C;WHB;Peniche;NA;NA;12;F;2;27;27;132.36;122.13;7.95;NA;NA
1301;03/11/2017;11;2017;3;4;PE-2904-C;WHB;Peniche;NA;NA;13;M;2;27;27.7;139.65;131.06;6.85;NA;NA
1302;03/11/2017;11;2017;3;4;PE-2904-C;WHB;Peniche;NA;NA;14;F;2;27;27.5;145.2;132.79;8.65;NA;3
1303;03/11/2017;11;2017;3;4;PE-2904-C;WHB;Peniche;NA;NA;15;M;2;27;27.4;133.77;120.11;11.83;NA;3
1304;03/11/2017;11;2017;3;4;PE-2904-C;WHB;Peniche;NA;NA;16;F;2;28;28.8;138.99;133.29;3.79;NA;3
1305;03/11/2017;11;2017;3;4;PE-2904-C;WHB;Peniche;NA;NA;17;F;2;28;28.3;138.68;132.62;2.93;NA;NA
1306;03/11/2017;11;2017;3;4;PE-2904-C;WHB;Peniche;NA;NA;18;F;2;28;28;135.47;130.09;2.79;NA;NA
1307;03/11/2017;11;2017;3;4;PE-2904-C;WHB;Peniche;NA;NA;19;F;2;28;28.8;155.66;145.78;6.92;NA;3
1308;03/11/2017;11;2017;3;4;PE-2904-C;WHB;Peniche;NA;NA;20;M;2;28;28.5;149.33;140.18;5.93;NA;3
1309;03/11/2017;11;2017;3;4;PE-2904-C;WHB;Peniche;NA;NA;21;F;2;28;28.5;150.05;139.78;6.97;NA;NA
1310;03/11/2017;11;2017;3;4;PE-2904-C;WHB;Peniche;NA;NA;22;M;2;28;28.4;149.06;137.94;7.9;NA;3
1311;03/11/2017;11;2017;3;4;PE-2904-C;WHB;Peniche;NA;NA;23;F;2;29;29.6;170.58;160.3;6.75;NA;NA
1312;03/11/2017;11;2017;3;4;PE-2904-C;WHB;Peniche;NA;NA;24;F;2;29;29.5;171.96;158.55;10.59;NA;3
1313;03/11/2017;11;2017;3;4;PE-2904-C;WHB;Peniche;NA;NA;25;F;2;29;29.9;153.6;146;3.21;NA;NA
1314;03/11/2017;11;2017;3;4;PE-2904-C;WHB;Peniche;NA;NA;26;M;2;29;29.7;182.25;171.41;7.63;NA;5
1315;03/11/2017;11;2017;3;4;PE-2904-C;WHB;Peniche;NA;NA;27;M;2;29;29.8;163.71;154.76;5.6;NA;5
1316;03/11/2017;11;2017;3;4;PE-2904-C;WHB;Peniche;NA;NA;28;F;2;29;29.9;188.53;170.92;15.26;NA;3
1317;03/11/2017;11;2017;3;4;PE-2904-C;WHB;Peniche;NA;NA;29;F;5;29;29;145.27;137.45;5.05;NA;NA
1318;03/11/2017;11;2017;3;4;PE-2904-C;WHB;Peniche;NA;NA;30;M;2;29;29.7;182.31;172.58;6.63;NA;3
1319;03/11/2017;11;2017;3;4;PE-2904-C;WHB;Peniche;NA;NA;31;F;2;29;29.7;158.64;149.71;3.45;NA;NA
1320;03/11/2017;11;2017;3;4;PE-2904-C;WHB;Peniche;NA;NA;32;F;5;29;29.5;167.75;162.09;2.83;NA;NA
1321;03/11/2017;11;2017;3;4;PE-2904-C;WHB;Peniche;NA;NA;33;F;5;30;30.8;191.19;178.58;8.74;NA;3
1322;03/11/2017;11;2017;3;4;PE-2904-C;WHB;Peniche;NA;NA;34;F;2;30;30.6;180.82;168.14;8.34;NA;NA
1323;03/11/2017;11;2017;3;4;PE-2904-C;WHB;Peniche;NA;NA;35;F;2;30;30.6;176.19;164.24;5.91;NA;3
1324;03/11/2017;11;2017;3;4;PE-2904-C;WHB;Peniche;NA;NA;36;M;2;30;30.6;172.56;166.32;3.74;NA;4
1325;03/11/2017;11;2017;3;4;PE-2904-C;WHB;Peniche;NA;NA;37;F;2;30;30.9;198.22;185;8.22;NA;NA
1326;03/11/2017;11;2017;3;4;PE-2904-C;WHB;Peniche;NA;NA;38;F;2;30;30.5;183.24;171.55;6.92;NA;NA
1327;03/11/2017;11;2017;3;4;PE-2904-C;WHB;Peniche;NA;NA;39;F;2;30;30.5;188.2;179.24;5.91;NA;3
1328;03/11/2017;11;2017;3;4;PE-2904-C;WHB;Peniche;NA;NA;40;M;2;30;30.7;189.98;180.46;7.14;NA;4
1329;03/11/2017;11;2017;3;4;PE-2904-C;WHB;Peniche;NA;NA;41;F;2;30;30.5;181.29;171.71;4.88;NA;2
1330;03/11/2017;11;2017;3;4;PE-2904-C;WHB;Peniche;NA;NA;42;F;2;31;31.8;216.2;203.26;8.72;NA;NA
1331;03/11/2017;11;2017;3;4;PE-2904-C;WHB;Peniche;NA;NA;43;F;2;31;31.9;195.58;189.63;2.41;NA;3
1332;03/11/2017;11;2017;3;4;PE-2904-C;WHB;Peniche;NA;NA;44;F;2;31;31;186.53;175.94;6.07;NA;NA
1333;03/11/2017;11;2017;3;4;PE-2904-C;WHB;Peniche;NA;NA;45;F;2;31;31.4;197.39;186.23;7.42;NA;5
1334;03/11/2017;11;2017;3;4;PE-2904-C;WHB;Peniche;NA;NA;46;F;2;31;31.2;167.72;159.62;4.75;NA;3
1335;03/11/2017;11;2017;3;4;PE-2904-C;WHB;Peniche;NA;NA;47;F;5;31;31.7;197.99;189.93;3.41;NA;3
1336;03/11/2017;11;2017;3;4;PE-2904-C;WHB;Peniche;NA;NA;48;M;2;31;31.5;212.99;202.31;6.89;NA;6
1337;03/11/2017;11;2017;3;4;PE-2904-C;WHB;Peniche;NA;NA;49;F;5;31;31.5;197.98;186.96;6.91;NA;NA
1338;03/11/2017;11;2017;3;4;PE-2904-C;WHB;Peniche;NA;NA;50;F;2;31;31.9;210.17;200.22;5.68;NA;3
1339;03/11/2017;11;2017;3;4;PE-2904-C;WHB;Peniche;NA;NA;51;F;2;31;31;187.85;177.14;6.65;NA;4
1340;03/11/2017;11;2017;3;4;PE-2904-C;WHB;Peniche;NA;NA;52;F;2;32;32.8;247.05;231.61;11.03;NA;5
1341;03/11/2017;11;2017;3;4;PE-2904-C;WHB;Peniche;NA;NA;53;F;2;32;32.5;237.73;226.32;5.85;NA;3
1342;03/11/2017;11;2017;3;4;PE-2904-C;WHB;Peniche;NA;NA;54;F;2;32;32.4;219.64;209.3;5.71;NA;3
1343;03/11/2017;11;2017;3;4;PE-2904-C;WHB;Peniche;NA;NA;55;F;2;32;32.1;223.26;209.9;7.47;NA;3
1344;03/11/2017;11;2017;3;4;PE-2904-C;WHB;Peniche;NA;NA;56;F;2;33;33.3;267.35;249.82;10.27;NA;3
1345;03/11/2017;11;2017;3;4;PE-2904-C;WHB;Peniche;NA;NA;57;F;2;33;33.4;245.96;232.24;8.89;NA;3
1346;03/11/2017;11;2017;3;4;PE-2904-C;WHB;Peniche;NA;NA;58;F;2;34;34.3;246.95;230.44;10.05;NA;6
1347;03/11/2017;11;2017;3;4;PE-2904-C;WHB;Peniche;NA;NA;59;F;2;36;36.8;309.81;293.05;9.48;NA;6
1348;22/08/2017;8;2017;22;3;L-2046-C;WHB;Matosinhos;NA;NA;1;M;2;20;20.5;61.19;55.27;3.9;0.05;2
1349;22/08/2017;8;2017;22;3;L-2046-C;WHB;Matosinhos;NA;NA;2;M;2;20;20.7;60.83;53.58;3.78;0.06;NA
1350;22/08/2017;8;2017;22;3;L-2046-C;WHB;Matosinhos;NA;NA;3;M;2;20;20.7;58.37;53.1;3.4;0.06;NA
1351;22/08/2017;8;2017;22;3;L-2046-C;WHB;Matosinhos;NA;NA;4;M;2;20;20.4;57.91;52.5;3.44;0.05;NA
1352;22/08/2017;8;2017;22;3;L-2046-C;WHB;Matosinhos;NA;NA;5;F;2;20;20.8;59.1;54.39;1.33;0.11;NA
1353;22/08/2017;8;2017;22;3;L-2046-C;WHB;Matosinhos;NA;NA;6;M;2;20;20.9;54.76;47.77;3;0.08;NA
1354;22/08/2017;8;2017;22;3;L-2046-C;WHB;Matosinhos;NA;NA;7;M;2;20;20.8;57.92;52.75;2.81;0.09;2
1355;22/08/2017;8;2017;22;3;L-2046-C;WHB;Matosinhos;NA;NA;8;M;2;20;20.9;57.54;51.87;3.27;0.06;NA
1356;22/08/2017;8;2017;22;3;L-2046-C;WHB;Matosinhos;NA;NA;9;M;2;20;20.8;53.97;49.91;1.94;0.06;NA
1357;22/08/2017;8;2017;22;3;L-2046-C;WHB;Matosinhos;NA;NA;10;M;2;20;20.8;63.14;56.83;3.09;0.08;NA
1358;22/08/2017;8;2017;22;3;L-2046-C;WHB;Matosinhos;NA;NA;11;F;2;21;21.4;56.57;52.85;2.32;0.1;NA
1359;22/08/2017;8;2017;22;3;L-2046-C;WHB;Matosinhos;NA;NA;12;M;2;21;21.8;66.85;61.03;1.98;0.05;NA
1360;22/08/2017;8;2017;22;3;L-2046-C;WHB;Matosinhos;NA;NA;13;M;2;21;21;64.71;55.81;4.89;0.09;NA
1361;22/08/2017;8;2017;22;3;L-2046-C;WHB;Matosinhos;NA;NA;14;M;2;21;21.2;65.32;58.25;4.86;0.06;NA
1362;22/08/2017;8;2017;22;3;L-2046-C;WHB;Matosinhos;NA;NA;15;F;2;21;21.2;61.82;55.9;2.9;0.1;2
1363;22/08/2017;8;2017;22;3;L-2046-C;WHB;Matosinhos;NA;NA;16;M;2;21;21.3;63.93;57.2;4.1;0.05;NA
1364;22/08/2017;8;2017;22;3;L-2046-C;WHB;Matosinhos;NA;NA;17;M;2;21;21.5;72.2;63.38;5.66;0.08;NA
1365;22/08/2017;8;2017;22;3;L-2046-C;WHB;Matosinhos;NA;NA;18;F;2;21;21.4;62.25;55.11;5.43;0.16;NA
1366;22/08/2017;8;2017;22;3;L-2046-C;WHB;Matosinhos;NA;NA;19;M;2;21;21.6;70.29;63.88;3.53;0.09;NA
1367;22/08/2017;8;2017;22;3;L-2046-C;WHB;Matosinhos;NA;NA;20;M;2;21;21.3;61.33;56.29;2.39;0.07;NA
1368;22/08/2017;8;2017;22;3;L-2046-C;WHB;Matosinhos;NA;NA;21;F;2;22;22.2;75.97;70;3.32;0.08;NA
1369;22/08/2017;8;2017;22;3;L-2046-C;WHB;Matosinhos;NA;NA;22;F;2;22;22.5;74.29;69.63;2.73;0.09;NA
1370;22/08/2017;8;2017;22;3;L-2046-C;WHB;Matosinhos;NA;NA;23;M;2;22;22;66.99;60.21;3.21;0.07;NA
1371;22/08/2017;8;2017;22;3;L-2046-C;WHB;Matosinhos;NA;NA;24;M;2;22;22.1;67.73;61.63;3.17;0.09;NA
1372;22/08/2017;8;2017;22;3;L-2046-C;WHB;Matosinhos;NA;NA;25;M;2;22;22.5;76.44;68.66;5.6;0.08;NA
1373;22/08/2017;8;2017;22;3;L-2046-C;WHB;Matosinhos;NA;NA;26;F;2;22;22.4;78.45;73.36;3.45;0.11;NA
1374;22/08/2017;8;2017;22;3;L-2046-C;WHB;Matosinhos;NA;NA;27;F;2;22;22.4;62.51;58.14;2.75;0.17;NA
1375;22/08/2017;8;2017;22;3;L-2046-C;WHB;Matosinhos;NA;NA;28;M;2;22;22;67.85;61.92;4.22;0.08;NA
1376;22/08/2017;8;2017;22;3;L-2046-C;WHB;Matosinhos;NA;NA;29;M;2;22;22;67.89;63.94;2.4;0.09;NA
1377;22/08/2017;8;2017;22;3;L-2046-C;WHB;Matosinhos;NA;NA;30;F;2;22;22;62.54;58.05;2.59;0.1;NA
1378;22/08/2017;8;2017;22;3;L-2046-C;WHB;Matosinhos;NA;NA;31;M;2;23;23;78.39;70.6;4.58;0.12;2
1379;22/08/2017;8;2017;22;3;L-2046-C;WHB;Matosinhos;NA;NA;32;F;2;23;23.6;87.84;80.57;4.72;0.14;2
1380;22/08/2017;8;2017;22;3;L-2046-C;WHB;Matosinhos;NA;NA;33;F;2;23;23.8;83.44;77.49;4.17;0.12;1
1381;22/08/2017;8;2017;22;3;L-2046-C;WHB;Matosinhos;NA;NA;34;F;2;23;23.5;75.28;72.73;NA;0.2;NA
1382;22/08/2017;8;2017;22;3;L-2046-C;WHB;Matosinhos;NA;NA;35;F;2;23;23;73.74;70.81;2.45;0.18;NA
1383;22/08/2017;8;2017;22;3;L-2046-C;WHB;Matosinhos;NA;NA;36;F;2;23;23.7;82.84;77.61;3.45;0.24;NA
1384;22/08/2017;8;2017;22;3;L-2046-C;WHB;Matosinhos;NA;NA;37;I;NA;23;23.6;83.24;78.59;3.53;NA;NA
1385;22/08/2017;8;2017;22;3;L-2046-C;WHB;Matosinhos;NA;NA;38;F;2;23;23.5;79.69;74.04;3.24;0.2;NA
1386;22/08/2017;8;2017;22;3;L-2046-C;WHB;Matosinhos;NA;NA;39;M;2;23;23;81.6;74.54;6.2;0.08;NA
1387;22/08/2017;8;2017;22;3;L-2046-C;WHB;Matosinhos;NA;NA;40;M;2;23;23;70.76;66.27;2.31;0.1;NA
1388;22/08/2017;8;2017;22;3;L-2046-C;WHB;Matosinhos;NA;NA;41;F;2;24;24.6;102.62;93.22;6.02;0.42;NA
1389;22/08/2017;8;2017;22;3;L-2046-C;WHB;Matosinhos;NA;NA;42;F;2;25;25.3;90.23;87.61;0.6;0.37;2
1390;22/08/2017;8;2017;22;3;L-2046-C;WHB;Matosinhos;NA;NA;43;F;2;26;26.5;104.55;102;1.78;0.38;4
1391;22/08/2017;8;2017;22;3;L-2046-C;WHB;Matosinhos;NA;NA;44;F;2;26;26.2;88.09;84.4;1.69;0.23;2
1392;10/07/2017;7;2017;10;3;L-2028-C;WHB;Matosinhos;NA;NA;1;I;NA;13;13.6;14.88;12.75;0.09;NA;0
1393;10/07/2017;7;2017;10;3;L-2028-C;WHB;Matosinhos;NA;NA;2;I;NA;14;14.3;16.55;15.15;0.13;NA;0
1394;10/07/2017;7;2017;10;3;L-2028-C;WHB;Matosinhos;NA;NA;3;I;NA;14;14;15.81;13.94;0.45;NA;0
1395;10/07/2017;7;2017;10;3;L-2028-C;WHB;Matosinhos;NA;NA;4;M;2;19;19.5;44.82;42.2;0.53;NA;1
1396;10/07/2017;7;2017;10;3;L-2028-C;WHB;Matosinhos;NA;NA;5;M;2;19;19.6;41.31;38.8;0.78;0.03;NA
1397;10/07/2017;7;2017;10;3;L-2028-C;WHB;Matosinhos;NA;NA;6;M;2;19;19.4;41.77;39.83;0.56;0.05;1
1398;10/07/2017;7;2017;10;3;L-2028-C;WHB;Matosinhos;NA;NA;7;M;2;19;19.6;41.71;38.91;1.66;0.06;1
1399;10/07/2017;7;2017;10;3;L-2028-C;WHB;Matosinhos;NA;NA;8;M;2;19;19.5;45.21;41.36;0.72;0.05;1
1400;10/07/2017;7;2017;10;3;L-2028-C;WHB;Matosinhos;NA;NA;9;F;2;19;19.9;42.94;40.68;1.51;0.12;1
1401;10/07/2017;7;2017;10;3;L-2028-C;WHB;Matosinhos;NA;NA;10;M;2;19;19.5;44.67;41.96;0.8;0.07;1
1402;10/07/2017;7;2017;10;3;L-2028-C;WHB;Matosinhos;NA;NA;11;M;2;19;19.6;45.37;43.05;1.01;0.05;NA
1403;10/07/2017;7;2017;10;3;L-2028-C;WHB;Matosinhos;NA;NA;12;F;1;19;19.5;42.87;40.37;0.35;NA;1
1404;10/07/2017;7;2017;10;3;L-2028-C;WHB;Matosinhos;NA;NA;13;F;2;19;19.8;38.5;36.59;1.6;0.11;2
1405;10/07/2017;7;2017;10;3;L-2028-C;WHB;Matosinhos;NA;NA;14;F;2;20;20;48.35;44.5;1.02;0.14;NA
1406;10/07/2017;7;2017;10;3;L-2028-C;WHB;Matosinhos;NA;NA;15;M;2;20;20.6;52.35;48.95;0.58;0.09;NA
1407;10/07/2017;7;2017;10;3;L-2028-C;WHB;Matosinhos;NA;NA;16;F;2;20;20.2;47.14;45.42;0.84;0.08;1
1408;10/07/2017;7;2017;10;3;L-2028-C;WHB;Matosinhos;NA;NA;17;M;2;20;20.6;52.61;49.41;1.44;0.06;NA
1409;10/07/2017;7;2017;10;3;L-2028-C;WHB;Matosinhos;NA;NA;18;F;2;20;20.5;50;47.3;0.62;0.13;1
1410;10/07/2017;7;2017;10;3;L-2028-C;WHB;Matosinhos;NA;NA;19;F;2;20;20.5;48.85;46.88;0.91;0.11;NA
1411;10/07/2017;7;2017;10;3;L-2028-C;WHB;Matosinhos;NA;NA;20;M;2;20;20.5;51.95;50.05;0.92;0.09;NA
1412;10/07/2017;7;2017;10;3;L-2028-C;WHB;Matosinhos;NA;NA;21;F;2;20;20.5;42.29;40.41;0.35;0.16;NA
1413;10/07/2017;7;2017;10;3;L-2028-C;WHB;Matosinhos;NA;NA;22;F;2;20;20.6;51.31;48.45;0.84;0.14;1
1414;10/07/2017;7;2017;10;3;L-2028-C;WHB;Matosinhos;NA;NA;23;F;2;20;20.1;45.37;42.85;0.46;0.12;NA
1415;10/07/2017;7;2017;10;3;L-2028-C;WHB;Matosinhos;NA;NA;24;M;2;20;20.5;50.36;46.47;1.44;0.08;NA
1416;10/07/2017;7;2017;10;3;L-2028-C;WHB;Matosinhos;NA;NA;25;F;2;21;21.5;60.92;56.8;1.53;0.15;2
1417;10/07/2017;7;2017;10;3;L-2028-C;WHB;Matosinhos;NA;NA;26;M;2;21;21.6;57.72;54.28;0.92;0.1;2
1418;10/07/2017;7;2017;10;3;L-2028-C;WHB;Matosinhos;NA;NA;27;M;2;21;21.5;54;51.23;0.8;0.08;NA
1419;10/07/2017;7;2017;10;3;L-2028-C;WHB;Matosinhos;NA;NA;28;F;2;21;21.3;54.56;50.96;1.79;0.13;1
1420;10/07/2017;7;2017;10;3;L-2028-C;WHB;Matosinhos;NA;NA;29;F;2;21;21.5;56.85;53.78;0.94;0.13;2
1421;10/07/2017;7;2017;10;3;L-2028-C;WHB;Matosinhos;NA;NA;30;F;2;21;21.6;53.25;49.68;1.16;0.12;1
1422;10/07/2017;7;2017;10;3;L-2028-C;WHB;Matosinhos;NA;NA;31;M;2;21;21;51.18;48.67;0.9;0.14;NA
1423;10/07/2017;7;2017;10;3;L-2028-C;WHB;Matosinhos;NA;NA;32;M;2;21;21.4;55.45;51.86;1.46;0.08;NA
1424;10/07/2017;7;2017;10;3;L-2028-C;WHB;Matosinhos;NA;NA;33;M;2;21;21.5;60.08;56.02;0.94;0.12;NA
1425;10/07/2017;7;2017;10;3;L-2028-C;WHB;Matosinhos;NA;NA;34;M;2;21;21.4;56.5;52.53;1.29;0.13;NA
1426;10/07/2017;7;2017;10;3;L-2028-C;WHB;Matosinhos;NA;NA;35;F;2;22;22.2;63.88;59.99;1.43;0.11;NA
1427;10/07/2017;7;2017;10;3;L-2028-C;WHB;Matosinhos;NA;NA;36;F;2;22;22.6;62.32;57.84;1.61;0.18;NA
1428;10/07/2017;7;2017;10;3;L-2028-C;WHB;Matosinhos;NA;NA;37;F;2;22;22.7;73.7;69.71;1.63;0.16;NA
1429;10/07/2017;7;2017;10;3;L-2028-C;WHB;Matosinhos;NA;NA;38;F;2;22;22.5;68.08;63.65;1.82;0.14;NA
1430;10/07/2017;7;2017;10;3;L-2028-C;WHB;Matosinhos;NA;NA;39;M;2;22;22;60.03;56.37;0.97;0.09;NA
1431;10/07/2017;7;2017;10;3;L-2028-C;WHB;Matosinhos;NA;NA;40;F;2;22;22;61.54;57.93;1.17;0.08;NA
1432;10/07/2017;7;2017;10;3;L-2028-C;WHB;Matosinhos;NA;NA;41;F;2;22;22;50.46;47.56;0.8;0.09;NA
1433;10/07/2017;7;2017;10;3;L-2028-C;WHB;Matosinhos;NA;NA;42;F;2;22;22.2;65.67;60.84;1.59;0.15;2
1434;10/07/2017;7;2017;10;3;L-2028-C;WHB;Matosinhos;NA;NA;43;M;2;22;22;59.89;56.53;1.26;0.12;NA
1435;10/07/2017;7;2017;10;3;L-2028-C;WHB;Matosinhos;NA;NA;44;F;2;22;22.5;67.65;61.56;2.05;0.17;2
1436;12/10/2017;10;2017;12;4;V-1098-C;WHB;Peniche;NA;NA;1;M;2;22;22.5;63.16;60.03;1.63;NA;NA
1437;12/10/2017;10;2017;12;4;V-1098-C;WHB;Peniche;NA;NA;2;M;2;22;22.8;73.22;68.64;2.9;NA;2
1438;12/10/2017;10;2017;12;4;V-1098-C;WHB;Peniche;NA;NA;3;M;2;22;22.7;72.54;67.43;2.44;NA;NA
1439;12/10/2017;10;2017;12;4;V-1098-C;WHB;Peniche;NA;NA;4;F;2;24;24.5;81.18;75.29;1.18;NA;NA
1440;12/10/2017;10;2017;12;4;V-1098-C;WHB;Peniche;NA;NA;5;F;2;24;24.3;88.74;84.31;2.67;NA;NA
1441;12/10/2017;10;2017;12;4;V-1098-C;WHB;Peniche;NA;NA;6;M;2;24;24.4;92;85.44;4.55;NA;1
1442;12/10/2017;10;2017;12;4;V-1098-C;WHB;Peniche;NA;NA;7;M;2;24;24.2;90.38;82.98;2.79;NA;NA
1443;12/10/2017;10;2017;12;4;V-1098-C;WHB;Peniche;NA;NA;8;F;2;24;24;74.21;68.83;0.93;NA;3
1444;12/10/2017;10;2017;12;4;V-1098-C;WHB;Peniche;NA;NA;9;M;2;24;24.1;70.92;68.62;0.82;NA;3
1445;12/10/2017;10;2017;12;4;V-1098-C;WHB;Peniche;NA;NA;10;M;2;24;24;75.34;71.82;0.92;NA;NA
1446;12/10/2017;10;2017;12;4;V-1098-C;WHB;Peniche;NA;NA;11;F;2;24;24.2;87.45;82.28;2.27;NA;3
1447;12/10/2017;10;2017;12;4;V-1098-C;WHB;Peniche;NA;NA;12;F;2;25;25.6;114.35;102.75;3.87;NA;NA
1448;12/10/2017;10;2017;12;4;V-1098-C;WHB;Peniche;NA;NA;13;M;2;25;25.1;87.43;83.39;2.42;NA;NA
1449;12/10/2017;10;2017;12;4;V-1098-C;WHB;Peniche;NA;NA;14;M;2;25;25.6;86.61;84.09;0.46;NA;NA
1450;12/10/2017;10;2017;12;4;V-1098-C;WHB;Peniche;NA;NA;15;F;2;25;25.7;101.47;93.94;1.19;NA;NA
1451;12/10/2017;10;2017;12;4;V-1098-C;WHB;Peniche;NA;NA;16;F;2;25;25.6;93.75;88.37;2.19;NA;2
1452;12/10/2017;10;2017;12;4;V-1098-C;WHB;Peniche;NA;NA;17;F;2;25;25.9;104.28;97.21;3.95;NA;2
1453;12/10/2017;10;2017;12;4;V-1098-C;WHB;Peniche;NA;NA;18;M;2;25;25.4;96.87;91.46;2.84;NA;NA
1454;12/10/2017;10;2017;12;4;V-1098-C;WHB;Peniche;NA;NA;19;M;2;25;25.4;75.46;70.63;0.93;NA;4
1455;12/10/2017;10;2017;12;4;V-1098-C;WHB;Peniche;NA;NA;20;M;2;25;25.2;93.05;88.55;1.33;NA;NA
1456;12/10/2017;10;2017;12;4;V-1098-C;WHB;Peniche;NA;NA;21;M;2;25;25;97.49;89.78;2.08;NA;NA
1457;12/10/2017;10;2017;12;4;V-1098-C;WHB;Peniche;NA;NA;22;F;2;26;26.9;112.02;108.08;2.54;NA;NA
1458;12/10/2017;10;2017;12;4;V-1098-C;WHB;Peniche;NA;NA;23;F;2;26;26.5;133.01;110.18;6.66;NA;NA
1459;12/10/2017;10;2017;12;4;V-1098-C;WHB;Peniche;NA;NA;24;M;2;26;26.3;106.56;102.29;1.37;NA;NA
1460;12/10/2017;10;2017;12;4;V-1098-C;WHB;Peniche;NA;NA;25;F;2;26;26.5;105.16;99.49;2.26;NA;2
1461;12/10/2017;10;2017;12;4;V-1098-C;WHB;Peniche;NA;NA;26;F;2;26;26.9;130.41;117.71;5.12;NA;NA
1462;12/10/2017;10;2017;12;4;V-1098-C;WHB;Peniche;NA;NA;27;F;2;26;26;96.05;91.19;1.02;NA;NA
1463;12/10/2017;10;2017;12;4;V-1098-C;WHB;Peniche;NA;NA;28;F;2;26;26.9;128.89;121.21;5.09;NA;NA
1464;12/10/2017;10;2017;12;4;V-1098-C;WHB;Peniche;NA;NA;29;M;2;26;26.4;117.04;109.61;4.34;NA;NA
1465;12/10/2017;10;2017;12;4;V-1098-C;WHB;Peniche;NA;NA;30;M;2;26;26.5;113.86;107.2;2.66;NA;NA
1466;12/10/2017;10;2017;12;4;V-1098-C;WHB;Peniche;NA;NA;31;M;2;26;26.4;112.21;107.81;2.74;NA;3
1467;12/10/2017;10;2017;12;4;V-1098-C;WHB;Peniche;NA;NA;32;M;2;27;27.6;119.3;107.53;1.14;NA;3
1468;12/10/2017;10;2017;12;4;V-1098-C;WHB;Peniche;NA;NA;33;F;2;27;27.9;126.03;120;2.66;NA;NA
1469;12/10/2017;10;2017;12;4;V-1098-C;WHB;Peniche;NA;NA;34;F;2;27;27.5;115.98;107.76;0.52;NA;NA
